5865174,18.75,65.75,18.35,94.47,11,404,13688,18989
5926298,18.69,65.64,18.33,94.52,7,409,13677,18969
5987391,18.69,65.64,18.34,94.56,9,410,13685,18990
6048521,18.69,65.64,18.33,94.57,2,400,13683,18989
6109605,18.75,65.75,18.35,94.68,1,406,13679,18989
6170758,18.69,65.64,18.36,94.68,7,417,13671,18985
6231855,18.69,65.64,18.35,94.73,9,415,13671,18979
6292982,18.69,65.64,18.34,94.79,8,412,13681,18991
6354091,18.69,65.64,18.35,94.80,17,433,13663,18969
6415201,18.69,65.64,18.34,94.85,13,414,13672,18984
6476357,18.69,65.64,18.35,94.88,17,425,13673,18986
6537455,18.75,65.75,18.36,94.93,7,413,13668,18983
6598691,18.69,65.64,18.35,94.96,13,417,13671,18983
6659787,18.75,65.75,18.35,95.03,14,429,13659,18977
6720930,18.69,65.64,18.36,95.08,6,414,13668,18985
6782046,18.75,65.75,18.35,95.09,6,413,13667,18983
6843136,18.75,65.75,18.35,95.12,11,433,13654,18972
6904286,18.75,65.75,18.36,95.19,7,412,13668,18991
6965383,18.75,65.75,18.37,95.19,17,418,13664,18976
7026575,18.75,65.75,18.35,95.22,10,417,13661,18988
7087667,18.75,65.75,18.36,95.28,14,437,13657,18985
7148830,18.75,65.75,18.37,95.28,5,422,13656,18980
7209918,18.75,65.75,18.36,95.33,12,417,13652,18980
7271089,18.75,65.75,18.37,95.37,5,413,13658,18987
7332187,18.75,65.75,18.36,95.39,18,428,13648,18976
7393299,18.75,65.75,18.37,95.42,8,427,13657,18983
7454476,18.75,65.75,18.38,95.45,11,422,13651,18987
7515568,18.75,65.75,18.37,95.48,8,421,13654,18996
7576725,18.75,65.75,18.37,95.49,10,421,13655,18990
7637820,18.75,65.75,18.38,95.55,15,432,13643,18972
7698994,18.75,65.75,18.37,95.56,9,424,13644,18979
7760086,18.75,65.75,18.38,95.58,10,422,13643,18973
7821203,18.75,65.75,18.39,95.66,4,422,13648,18981
7882374,18.75,65.75,18.40,95.63,8,426,13650,18990
7943515,18.75,65.75,18.36,95.57,10,420,13639,18980
8004663,18.75,65.75,18.36,95.60,13,422,13648,18980
8065795,18.75,65.75,18.35,95.60,16,425,13637,18974
8126952,18.75,65.75,18.36,95.61,10,424,13641,18983
8188067,18.75,65.75,18.36,95.59,7,428,13630,18968
8249239,18.75,65.75,18.37,95.62,19,429,13644,18980
8310368,18.75,65.75,18.37,95.68,13,425,13639,18975
8371483,18.75,65.75,18.36,95.70,13,433,13640,18986
8432631,18.75,65.75,18.36,95.70,19,433,13640,18972
8493740,18.75,65.75,18.35,95.76,7,421,13630,18976
8554884,18.75,65.75,18.34,95.71,9,418,13642,18981
8615998,18.75,65.75,18.35,95.77,13,416,13644,18982
8677154,18.75,65.75,18.36,95.79,11,418,13646,18984
8738262,18.75,65.75,18.35,95.83,6,420,13635,18972
8799333,18.75,65.75,18.36,95.83,4,411,13640,18987
8860475,18.75,65.75,18.36,95.80,6,424,13631,18973
8921553,18.75,65.75,18.36,95.85,6,420,13639,18993
8982716,18.75,65.75,18.37,95.89,11,424,13641,18985
9043782,18.75,65.75,18.35,95.91,13,418,13638,18984
9104882,18.75,65.75,18.35,95.93,14,412,13640,18984
9166032,18.75,65.75,18.38,95.91,2,413,13645,18992
9227147,18.75,65.75,18.37,95.96,21,416,13639,18983
9288262,18.75,65.75,18.38,96.00,14,415,13630,18988
9349350,18.75,65.75,18.38,96.02,13,407,13640,18985
9410498,18.75,65.75,18.36,96.06,11,409,13637,18989
9471581,18.75,65.75,18.37,96.08,9,417,13633,18979
9532675,18.75,65.75,18.35,96.06,10,403,13642,18987
9593829,18.75,65.75,18.37,96.09,7,418,13637,18992
9654925,18.75,65.75,18.39,96.13,16,423,13633,18987
9716045,18.75,65.75,18.37,96.19,6,412,13636,18993
9777149,18.81,65.86,18.40,96.17,5,424,13623,18980
9838236,18.75,65.75,18.37,96.21,13,415,13637,18987
9899393,18.75,65.75,18.39,96.22,11,409,13634,18989
9960468,18.75,65.75,18.39,96.24,2,407,13636,18995
10021650,18.75,65.75,18.40,96.24,6,414,13625,18985
10082745,18.75,65.75,18.39,96.27,10,414,13638,18993
10143910,18.75,65.75,18.41,96.28,5,407,13633,18988
10204998,18.81,65.86,18.40,96.35,7,415,13629,18984
10266142,18.75,65.75,18.41,96.36,13,408,13629,18988
10327235,18.75,65.75,18.40,96.38,9,411,13622,18972
10388327,18.81,65.86,18.41,96.40,9,418,13627,18987
10449502,18.75,65.75,18.42,96.42,13,420,13618,18982
10510585,18.81,65.86,18.40,96.39,10,413,13629,18986
10571741,18.75,65.75,18.39,96.42,12,415,13626,18986
10632816,18.81,65.86,18.39,96.41,9,409,13630,18990
10693989,18.75,65.75,18.37,96.38,15,418,13627,18986
10755062,18.81,65.86,18.39,96.39,15,409,13627,18988
10816228,18.81,65.86,18.38,96.39,8,407,13631,18990
10877304,18.81,65.86,18.37,96.39,16,419,13616,18975
10938458,18.81,65.86,18.38,96.40,18,405,13629,18987
10999540,18.75,65.75,18.37,96.42,11,411,13630,18995
11060635,18.75,65.75,18.39,96.47,8,400,13632,18988
11121781,18.75,65.75,18.38,96.44,9,407,13640,18992
11182864,18.81,65.86,18.37,96.47,6,403,13635,19001
11244125,18.75,65.75,18.37,96.45,0,400,13645,19010
11305190,18.81,65.86,18.36,96.47,6,401,13636,19005
11366288,18.75,65.75,18.37,96.54,9,402,13638,18995
11427405,18.75,65.75,18.36,96.53,9,411,13634,18998
11488508,18.81,65.86,18.37,96.50,15,414,13624,18994
11549634,18.75,65.75,18.38,96.52,6,400,13634,18998
11610726,18.81,65.86,18.37,96.57,11,404,13641,19006
11671883,18.75,65.75,18.36,96.58,13,403,13640,18994
11732985,18.75,65.75,18.36,96.61,18,411,13637,18990
11794113,18.81,65.86,18.37,96.64,4,402,13642,19000
11855203,18.75,65.75,18.37,96.64,10,404,13633,18997
11916282,18.81,65.86,18.37,96.65,9,407,13636,18998
11977436,18.75,65.75,18.36,96.66,3,400,13638,19007
12038521,18.75,65.75,18.37,96.66,11,406,13639,19001
12099677,18.75,65.75,18.38,96.69,11,402,13636,19004
12160772,18.75,65.75,18.39,96.73,6,400,13639,19011
12221901,18.81,65.86,18.39,96.72,10,421,13635,18995
12283015,18.81,65.86,18.37,96.74,13,422,13621,18985
12344176,18.81,65.86,18.39,96.74,7,400,13635,19005
12405323,18.75,65.75,18.41,96.78,8,401,13635,19002
12466407,18.81,65.86,18.41,96.82,15,416,13629,18993
12527576,18.81,65.86,18.42,96.80,2,404,13636,19000
12588644,18.81,65.86,18.41,96.81,5,405,13634,19007
12649786,18.81,65.86,18.39,96.85,2,400,13640,19017
12710850,18.81,65.86,18.41,96.83,15,414,13630,18997
12771995,18.75,65.75,18.40,96.88,3,400,13635,19009
12833060,18.81,65.86,18.41,96.89,8,402,13637,18995
12894149,18.81,65.86,18.41,96.92,7,408,13631,19004
12955302,18.81,65.86,18.43,96.95,8,402,13640,19003
13016372,18.81,65.86,18.42,96.98,10,404,13632,19003
13077506,18.81,65.86,18.43,96.99,0,400,13640,19019
13138579,18.81,65.86,18.44,97.01,11,403,13633,18999
13199732,18.81,65.86,18.42,97.05,7,400,13640,19008
13260815,18.81,65.86,18.42,97.00,13,407,13635,19001
13321906,18.81,65.86,18.40,97.00,10,405,13627,18995
13383076,18.81,65.86,18.40,96.99,5,400,13640,19008
13444182,18.81,65.86,18.39,96.97,6,400,13641,19015
13505298,18.81,65.86,18.39,96.99,5,400,13639,19010
13566383,18.81,65.86,18.40,96.97,7,415,13630,19003
13627509,18.81,65.86,18.39,96.97,0,400,13640,19014
13688597,18.81,65.86,18.37,97.00,6,406,13635,19008
13749731,18.81,65.86,18.39,97.00,10,400,13644,19010
13810824,18.81,65.86,18.35,96.99,12,402,13640,19009
13871882,18.81,65.86,18.38,97.03,6,400,13640,19011
13933002,18.81,65.86,18.38,97.00,8,400,13629,19012
13994090,18.75,65.75,18.37,97.02,9,400,13647,19013
14055230,18.81,65.86,18.39,97.02,16,406,13644,19006
14116327,18.75,65.75,18.38,97.03,9,400,13638,18997
14177471,18.75,65.75,18.39,97.05,12,401,13642,19008
14238573,18.75,65.75,18.37,97.04,7,400,13644,19022
14299644,18.81,65.86,18.40,97.07,10,404,13641,19007
14360797,18.75,65.75,18.39,97.07,2,408,13646,19003
14421874,18.81,65.86,18.39,97.07,9,412,13648,19015
14483035,18.81,65.86,18.39,97.09,7,400,13651,19021
14544100,18.75,65.75,18.38,97.13,8,402,13638,19019
14605196,18.81,65.86,18.39,97.13,5,405,13643,19020
14666333,18.75,65.75,18.39,97.14,5,413,13645,19010
14727433,18.81,65.86,18.40,97.15,3,400,13647,19015
14788554,18.81,65.86,18.40,97.15,13,409,13640,19007
14849629,18.81,65.86,18.42,97.15,6,414,13631,19010
14910756,18.81,65.86,18.42,97.18,2,405,13644,19024
14971838,18.81,65.86,18.41,97.18,6,412,13644,19008
15032936,18.81,65.86,18.42,97.23,3,400,13644,19025
15094090,18.81,65.86,18.42,97.21,10,404,13636,19007
15155186,18.81,65.86,18.41,97.24,5,401,13644,19012
15216292,18.81,65.86,18.41,97.24,17,416,13643,19009
15277393,18.81,65.86,18.42,97.28,14,410,13646,19020
15338462,18.75,65.75,18.41,97.30,5,400,13646,19025
15399606,18.81,65.86,18.42,97.28,2,402,13645,19011
15460676,18.81,65.86,18.42,97.34,8,408,13649,19020
15521851,18.81,65.86,18.43,97.32,4,400,13653,19023
15582930,18.81,65.86,18.41,97.31,13,408,13647,19021
15644070,18.81,65.86,18.43,97.33,10,404,13648,19012
15705146,18.81,65.86,18.42,97.36,18,415,13650,19032
15766280,18.81,65.86,18.42,97.37,16,400,13649,19024
15827369,18.81,65.86,18.44,97.39,12,405,13634,19001
15888453,18.81,65.86,18.46,97.43,6,400,13651,19028
15949627,18.81,65.86,18.44,97.40,4,400,13649,19023
16010710,18.81,65.86,18.44,97.43,5,400,13658,19029
16071859,18.81,65.86,18.46,97.46,9,406,13646,19023
16132945,18.81,65.86,18.46,97.45,11,400,13649,19018
16194105,18.81,65.86,18.46,97.48,11,405,13647,19012
16255182,18.81,65.86,18.44,97.52,9,406,13644,19023
16316355,18.81,65.86,18.46,97.51,5,401,13644,19020
16377433,18.81,65.86,18.46,97.51,12,403,13646,19018
16438580,18.81,65.86,18.48,97.57,6,400,13654,19021
16499658,18.81,65.86,18.47,97.58,1,400,13652,19036
16560756,18.81,65.86,18.47,97.56,3,400,13637,19019
16621889,18.81,65.86,18.49,97.63,6,400,13651,19020
16682972,18.87,65.97,18.47,97.67,12,410,13648,19018
16744141,18.87,65.97,18.47,97.62,17,412,13648,19022
16805216,18.87,65.97,18.48,97.66,7,411,13649,19024
16866312,18.87,65.97,18.47,97.68,22,414,13648,19028
16927432,18.81,65.86,18.49,97.68,11,403,13639,19013
16988526,18.87,65.97,18.47,97.72,15,414,13639,19018
17049655,18.87,65.97,18.49,97.71,9,406,13649,19030
17110735,18.87,65.97,18.49,97.72,9,402,13651,19026
17171879,18.87,65.97,18.48,97.71,7,413,13647,19026
17232960,18.87,65.97,18.49,97.77,8,402,13650,19030
17294063,18.87,65.97,18.48,97.72,4,404,13652,19036
17355149,18.87,65.97,18.51,97.73,9,402,13643,19015
17416217,18.87,65.97,18.50,97.73,8,400,13656,19029
17477350,18.87,65.97,18.51,97.73,3,403,13661,19042
17538416,18.87,65.97,18.50,97.78,4,403,13653,19028
17599555,18.87,65.97,18.49,97.74,11,405,13654,19042
17660617,18.87,65.97,18.50,97.79,8,406,13650,19028
17721725,18.87,65.97,18.51,97.78,7,414,13654,19031
17782808,18.87,65.97,18.51,97.76,9,405,13641,19023
17843869,18.94,66.09,18.54,97.80,5,405,13654,19042
17905001,18.87,65.97,18.52,97.80,6,400,13659,19045
17966083,18.87,65.97,18.54,97.79,10,406,13657,19047
18027251,18.87,65.97,18.51,97.78,9,400,13664,19045
18088309,18.94,66.09,18.52,97.78,7,411,13654,19030
18149447,18.94,66.09,18.52,97.78,1,409,13655,19038
18210506,18.94,66.09,18.53,97.80,14,408,13659,19042
18271668,18.94,66.09,18.55,97.81,7,402,13660,19053
18332755,18.94,66.09,18.55,97.80,5,400,13656,19042
18393868,18.94,66.09,18.57,97.82,16,417,13650,19029
18455043,18.94,66.09,18.58,97.80,17,420,13658,19046
18516141,18.94,66.09,18.59,97.85,3,404,13660,19049
18577270,19.00,66.20,18.61,97.82,7,405,13653,19032
18638328,18.94,66.09,18.63,97.83,6,400,13663,19045
18699466,19.00,66.20,18.59,97.88,11,401,13662,19050
18760529,19.00,66.20,18.59,97.86,8,400,13664,19053
18821608,18.94,66.09,18.61,97.88,4,402,13660,19055
18882747,18.94,66.09,18.61,97.87,4,400,13666,19056
18943828,19.00,66.20,18.61,97.89,6,400,13661,19056
19004954,18.94,66.09,18.59,97.87,13,400,13668,19058
19066031,19.00,66.20,18.61,97.90,0,400,13665,19060
19127151,19.00,66.20,18.60,97.89,8,402,13670,19051
19188234,18.94,66.09,18.61,97.92,4,400,13669,19067
19249374,18.94,66.09,18.62,97.92,1,400,13678,19070
19310462,18.94,66.09,18.63,97.95,7,400,13678,19072
19371528,18.94,66.09,18.61,97.92,4,400,13680,19073
19432646,18.94,66.09,18.62,97.95,2,405,13671,19066
19493735,19.00,66.20,18.63,98.00,7,402,13671,19062
19554863,19.00,66.20,18.61,97.93,2,400,13684,19073
19615947,19.00,66.20,18.64,98.01,0,400,13680,19076
19677074,19.00,66.20,18.63,98.02,9,406,13679,19071
19738166,19.00,66.20,18.63,98.03,5,400,13688,19075
19799226,19.00,66.20,18.62,98.02,6,400,13680,19072
19860365,19.00,66.20,18.62,98.03,1,401,13685,19072
19921423,19.00,66.20,18.62,98.09,9,401,13678,19066
19982558,18.94,66.09,18.62,98.04,1,400,13683,19066
20043604,19.00,66.20,18.64,98.10,3,402,13683,19072
20104701,19.00,66.20,18.65,98.12,9,404,13683,19078
20165832,19.00,66.20,18.65,98.13,7,404,13689,19076
20226916,19.00,66.20,18.64,98.20,7,402,13688,19080
20288008,19.00,66.20,18.68,98.23,5,400,13689,19082
20349091,19.00,66.20,18.66,98.24,2,400,13690,19084
20410214,19.00,66.20,18.66,98.24,6,404,13690,19087
20471281,19.00,66.20,18.64,98.22,4,400,13690,19078
20532377,19.00,66.20,18.66,98.07,6,405,13689,19074
20593529,19.00,66.20,18.65,98.07,9,401,13692,19077
20654618,19.00,66.20,18.65,98.10,8,402,13692,19077
20715720,19.00,66.20,18.65,98.15,9,400,13691,19074
20776807,19.00,66.20,18.66,98.15,6,400,13694,19089
20837881,19.00,66.20,18.66,98.17,6,400,13698,19089
20899016,19.00,66.20,18.67,98.20,10,400,13695,19079
20960091,19.00,66.20,18.65,98.25,11,407,13699,19089
21021246,19.00,66.20,18.68,98.23,4,400,13704,19089
21082313,19.00,66.20,18.67,98.30,16,412,13690,19071
21143440,19.00,66.20,18.68,98.29,11,403,13701,19082
21204500,19.00,66.20,18.66,98.32,6,400,13703,19086
21265608,19.00,66.20,18.66,98.31,6,404,13705,19086
21326685,19.00,66.20,18.68,98.34,2,400,13703,19091
21387756,19.00,66.20,18.67,98.33,7,406,13699,19077
21448999,19.00,66.20,18.69,98.34,9,401,13694,19081
21510076,19.00,66.20,18.68,98.35,14,400,13709,19084
21571220,19.00,66.20,18.69,98.36,7,407,13705,19092
21632278,19.00,66.20,18.67,98.42,5,400,13711,19093
21693431,19.00,66.20,18.66,98.37,10,400,13704,19091
21754505,19.06,66.31,18.70,98.43,10,412,13700,19079
21815661,19.00,66.20,18.66,98.41,3,400,13707,19094
21876726,19.00,66.20,18.68,98.45,4,400,13716,19090
21937857,19.06,66.31,18.66,98.50,4,400,13713,19102
21998925,19.00,66.20,18.68,98.45,0,400,13715,19105
22060008,19.06,66.31,18.66,98.49,8,403,13709,19094
22121138,19.00,66.20,18.67,98.49,7,402,13714,19096
22182206,19.00,66.20,18.71,98.51,8,408,13711,19094
22243362,19.00,66.20,18.68,98.50,8,400,13716,19097
22304421,19.06,66.31,18.68,98.49,4,401,13718,19092
22365511,19.00,66.20,18.67,98.52,8,405,13717,19095
22426622,19.00,66.20,18.67,98.57,9,409,13720,19085
22487715,19.00,66.20,18.68,98.58,5,400,13720,19101
22548909,19.06,66.31,18.68,98.54,5,400,13709,19083
22609996,19.00,66.20,18.67,98.59,5,400,13717,19088
22671143,19.00,66.20,18.67,98.56,10,400,13719,19086
22732224,19.00,66.20,18.68,98.65,23,412,13723,19082
22793348,19.06,66.31,18.67,98.61,14,409,13711,19083
22854428,19.06,66.31,18.70,98.63,3,402,13712,19099
22915513,19.00,66.20,18.66,98.64,6,410,13721,19103
22976665,19.06,66.31,18.68,98.64,14,400,13726,19109
23037734,19.00,66.20,18.68,98.68,9,400,13724,19100
23098880,19.00,66.20,18.67,98.64,7,400,13730,19102
23159956,19.06,66.31,18.67,98.68,6,404,13731,19102
23221062,19.00,66.20,18.70,98.73,5,400,13726,19103
23282153,19.00,66.20,18.68,98.74,4,408,13726,19100
23343241,19.06,66.31,18.67,98.75,9,411,13722,19087
23404379,19.06,66.31,18.68,98.72,0,400,13732,19111
23465459,19.00,66.20,18.69,98.79,6,400,13727,19098
23526623,19.00,66.20,18.65,98.71,11,406,13729,19102
23587704,19.00,66.20,18.68,98.78,15,416,13720,19084
23648849,19.00,66.20,18.68,98.78,8,400,13728,19105
23709929,19.00,66.20,18.68,98.78,16,411,13728,19094
23771072,19.06,66.31,18.66,98.81,8,408,13727,19113
23832148,19.00,66.20,18.67,98.78,17,404,13723,19093
23893248,19.06,66.31,18.68,98.81,0,402,13729,19104
23954402,19.00,66.20,18.69,98.78,10,402,13737,19107
24015480,19.06,66.31,18.67,98.84,20,418,13736,19100
24076595,19.00,66.20,18.68,98.84,10,400,13734,19106
24137659,19.00,66.20,18.68,98.85,3,400,13735,19108
24198801,19.00,66.20,18.68,98.85,9,404,13732,19106
24259874,19.00,66.20,18.70,98.87,6,401,13731,19111
24320960,19.00,66.20,18.68,98.85,3,405,13737,19100
24382098,19.06,66.31,18.68,98.90,17,411,13735,19100
24443187,19.06,66.31,18.70,98.88,2,401,13740,19112
24504302,19.06,66.31,18.70,98.87,4,403,13732,19104
24565385,19.06,66.31,18.69,98.89,10,410,13739,19110
24626501,19.00,66.20,18.68,98.92,11,400,13741,19100
24687587,19.06,66.31,18.68,98.90,6,400,13747,19118
24748726,19.06,66.31,18.69,98.92,5,400,13742,19120
24809810,19.06,66.31,18.69,98.92,11,413,13743,19113
24870873,19.00,66.20,18.68,98.89,7,401,13749,19121
24931988,19.06,66.31,18.68,98.93,6,403,13742,19112
24993082,19.06,66.31,18.69,98.91,4,402,13747,19111
25054208,19.00,66.20,18.69,98.93,10,400,13743,19106
25115292,19.00,66.20,18.69,98.94,11,405,13749,19111
25176426,19.00,66.20,18.70,99.00,1,405,13747,19103
25237517,19.00,66.20,18.68,98.97,6,402,13747,19111
25298593,19.06,66.31,18.69,98.97,11,416,13746,19115
25359737,19.00,66.20,18.67,98.98,14,407,13755,19108
25420809,19.06,66.31,18.67,99.01,10,402,13755,19108
25481964,19.00,66.20,18.67,98.93,1,400,13753,19121
25543025,19.06,66.31,18.68,98.99,9,400,13757,19125
25604118,19.06,66.31,18.68,98.99,2,400,13752,19124
25665257,19.06,66.31,18.69,98.99,3,400,13755,19117
25726355,19.06,66.31,18.71,98.99,4,400,13757,19122
25787453,19.06,66.31,18.70,99.00,4,404,13750,19111
25848521,19.06,66.31,18.71,99.04,3,401,13762,19124
25909645,19.06,66.31,18.69,99.04,8,401,13761,19117
25970712,19.06,66.31,18.69,99.01,14,400,13764,19120
26031810,19.06,66.31,18.67,99.03,3,406,13751,19123
26092952,19.06,66.31,18.67,98.99,19,406,13762,19119
26154042,19.06,66.31,18.65,99.01,13,406,13752,19117
26215140,19.06,66.31,18.67,99.03,0,400,13762,19121
26276224,19.06,66.31,18.68,99.03,2,400,13757,19116
26337287,19.06,66.31,18.67,98.96,8,409,13763,19123
26398426,19.06,66.31,18.67,98.98,7,405,13765,19111
26459484,19.06,66.31,18.68,98.95,9,400,13768,19132
26520639,19.06,66.31,18.67,98.96,11,417,13750,19118
26581765,19.06,66.31,18.69,98.96,16,440,13736,19109
26642954,19.06,66.31,18.73,98.94,31,456,13723,19086
26704083,19.12,66.43,18.76,98.94,38,458,13719,19082
26765261,19.19,66.54,18.79,98.93,35,463,13713,19070
26826402,19.19,66.54,18.82,98.94,37,460,13716,19076
26887531,19.19,66.54,18.84,98.92,42,467,13712,19071
26948747,19.25,66.65,18.86,98.88,41,462,13715,19072
27009879,19.25,66.65,18.88,98.87,34,460,13721,19075
27071074,19.25,66.65,18.90,98.85,38,453,13713,19075
27132199,19.31,66.76,18.90,98.82,39,449,13722,19082
27193400,19.31,66.76,18.89,98.80,43,459,13722,19073
27254516,19.31,66.76,18.90,98.80,26,446,13724,19081
27315732,19.31,66.76,18.90,98.80,33,440,13730,19086
27376847,19.31,66.76,18.89,98.79,32,445,13728,19083
27438035,19.31,66.76,18.91,98.78,27,443,13733,19092
27499169,19.31,66.76,18.90,98.74,30,425,13729,19087
27560305,19.31,66.76,18.89,98.77,18,420,13732,19091
27621485,19.31,66.76,18.90,98.79,22,423,13741,19104
27682610,19.37,66.87,18.89,98.84,13,411,13742,19111
27743821,19.37,66.87,18.89,98.84,18,412,13745,19095
27804941,19.31,66.76,18.90,98.86,16,421,13738,19105
27866118,19.31,66.76,18.89,98.85,27,412,13746,19094
27927237,19.31,66.76,18.89,98.87,11,401,13752,19117
27988419,19.31,66.76,18.87,98.89,14,412,13746,19113
28049520,19.31,66.76,18.87,98.89,10,400,13754,19126
28110632,19.31,66.76,18.87,98.89,6,400,13752,19118
28171779,19.31,66.76,18.87,98.86,7,400,13760,19124
28232867,19.31,66.76,18.88,98.85,3,400,13758,19136
28293975,19.31,66.76,18.84,98.87,6,408,13758,19103
28355049,19.31,66.76,18.87,98.83,2,400,13768,19135
28416139,19.31,66.76,18.86,98.86,0,400,13772,19133
28477209,19.31,66.76,18.86,98.86,6,400,13772,19125
28538332,19.31,66.76,18.85,98.85,1,400,13776,19146
28599403,19.31,66.76,18.85,98.85,4,400,13782,19139
28660463,19.31,66.76,18.85,98.85,10,400,13772,19140
